Datetime,PJMW_MW
2011-10-25,5010.38
2011-10-26,5020.83
2011-10-27,5085.21
2011-10-28,5376.58
2011-10-29,5324.75
2011-10-30,5128.88
2011-10-31,5672.17
2011-11-01,5472.83
2011-11-02,5406.62
2011-11-03,5209.08
2011-11-04,5077.88
2011-11-05,5033.75
2011-11-06,4951.65
2011-11-07,5333.21
2011-11-08,5249.54
2011-11-09,5238.38
2011-11-10,5307.25
2011-11-11,5721.04
2011-11-12,5112.54
2011-11-13,4647.88
2011-11-14,4946.33
2011-11-15,5004.88
2011-11-16,5132.67
2011-11-17,5641.71
2011-11-18,5874.29
2011-11-19,5325.25
2011-11-20,4723.08
2011-11-21,5111.62
2011-11-22,5320.92
2011-11-23,5307.29
2011-11-24,4871.71
2011-11-25,4710.88
2011-11-26,4659.46
2011-11-27,4596.79
2011-11-28,4820.42
2011-11-29,5094.08
2011-11-30,5822.42
2011-12-01,5917.0
2011-12-02,5898.54
2011-12-03,5467.75
2011-12-04,5188.12
2011-12-05,5472.58
2011-12-06,5354.62
2011-12-07,5620.75
2011-12-08,6166.29
2011-12-09,6088.67
2011-12-10,5681.71
2011-12-11,5920.58
2011-12-12,6524.62
2011-12-13,6394.33
2011-12-14,5987.5
2011-12-15,5607.83
2011-12-16,5675.88
2011-12-17,5867.54
2011-12-18,5930.12
2011-12-19,6262.04
2011-12-20,5772.67
2011-12-21,5552.08
2011-12-22,5358.29
2011-12-23,5314.12
2011-12-24,5193.62
2011-12-25,5085.17
2011-12-26,5100.62
2011-12-27,5748.96
2011-12-28,5939.62
2011-12-29,6187.0
2011-12-30,5549.08
2011-12-31,5009.71
2012-01-01,4902.88
2012-01-02,5857.79
2012-01-03,6965.71
2012-01-04,7296.58
2012-01-05,6425.33
2012-01-06,5837.38
2012-01-07,5174.75
2012-01-08,5349.75
2012-01-09,6216.38
2012-01-10,6099.33
2012-01-11,6329.88
2012-01-12,5778.42
2012-01-13,6612.62
2012-01-14,6516.83
2012-01-15,6340.5
2012-01-16,6759.25
2012-01-17,5946.5
2012-01-18,6320.33
2012-01-19,6864.25
2012-01-20,6716.38
2012-01-21,6351.17
2012-01-22,6120.04
2012-01-23,6184.67
2012-01-24,5846.38
2012-01-25,5989.29
2012-01-26,5992.58
2012-01-27,5679.58
2012-01-28,5594.67
2012-01-29,5674.25
2012-01-30,6214.79
2012-01-31,5658.38
2012-02-01,5282.54
2012-02-02,5605.08
2012-02-03,5784.67
2012-02-04,5759.25
2012-02-05,5460.92
2012-02-06,6064.12
2012-02-07,5950.5
2012-02-08,6354.79
2012-02-09,6269.46
2012-02-10,6238.96
2012-02-11,6171.67
2012-02-12,6656.58
2012-02-13,6580.96
2012-02-14,6103.92
2012-02-15,5855.92
2012-02-16,5939.38
2012-02-17,5599.88
2012-02-18,5407.67
2012-02-19,5428.12
2012-02-20,5984.75
2012-02-21,6126.96
2012-02-22,5481.04
2012-02-23,5266.04
2012-02-24,5426.54
2012-02-25,5772.92
2012-02-26,5490.54
2012-02-27,5742.25
2012-02-28,5618.17
2012-02-29,5756.25
2012-03-01,5453.67
2012-03-02,5660.17
2012-03-03,5009.79
2012-03-04,5361.75
2012-03-05,6267.58
2012-03-06,6153.46
2012-03-07,5469.58
2012-03-08,5080.33
2012-03-09,5355.71
2012-03-10,5313.75
2012-03-11,4920.74
2012-03-12,5129.75
2012-03-13,4911.67
2012-03-14,4875.46
2012-03-15,4861.92
2012-03-16,4692.79
2012-03-17,4286.12
2012-03-18,4089.46
2012-03-19,4760.67
2012-03-20,4861.17
2012-03-21,4867.42
2012-03-22,4960.25
2012-03-23,4861.88
2012-03-24,4331.5
2012-03-25,4147.58
2012-03-26,4813.21
2012-03-27,5360.5
2012-03-28,5068.88
2012-03-29,4842.17
2012-03-30,5039.42
2012-03-31,4622.38
2012-04-01,3018.04
2012-04-02,4657.08
2012-04-03,4940.75
2012-04-04,4858.25
2012-04-05,4838.46
2012-04-06,4765.29
2012-04-07,4496.25
2012-04-08,4191.67
2012-04-09,4852.58
2012-04-10,5087.42
2012-04-11,5418.5
2012-04-12,5264.25
2012-04-13,4963.17
2012-04-14,4424.25
2012-04-15,4261.29
2012-04-16,5103.62
2012-04-17,4835.42
2012-04-18,4813.29
2012-04-19,4869.67
2012-04-20,4744.62
2012-04-21,4277.08
2012-04-22,4428.75
2012-04-23,5466.21
2012-04-24,5053.79
2012-04-25,5081.71
2012-04-26,4876.71
2012-04-27,4851.71
2012-04-28,4783.42
2012-04-29,4432.33
2012-04-30,4932.54
2012-05-01,4998.0
2012-05-02,5161.62
2012-05-03,5485.58
2012-05-04,5330.67
2012-05-05,4710.42
2012-05-06,4475.92
2012-05-07,5110.38
2012-05-08,5027.83
2012-05-09,4880.75
2012-05-10,4765.88
2012-05-11,4774.17
2012-05-12,4328.62
2012-05-13,4230.96
2012-05-14,4839.0
2012-05-15,4997.33
2012-05-16,5095.17
2012-05-17,4889.42
2012-05-18,4834.25
2012-05-19,4553.71
2012-05-20,4654.04
2012-05-21,5225.04
2012-05-22,5292.96
2012-05-23,5336.71
2012-05-24,5452.42
2012-05-25,5715.17
2012-05-26,5528.12
2012-05-27,5410.71
2012-05-28,5633.96
2012-05-29,6111.08
2012-05-30,5747.83
2012-05-31,5455.58
2012-06-01,5065.62
2012-06-02,4391.92
2012-06-03,4262.71
2012-06-04,4808.33
2012-06-05,4766.38
2012-06-06,4872.67
2012-06-07,4988.54
2012-06-08,5083.58
2012-06-09,4956.04
2012-06-10,5204.29
2012-06-11,5670.33
2012-06-12,5760.46
2012-06-13,5353.83
2012-06-14,5313.38
2012-06-15,5387.75
2012-06-16,4935.92
2012-06-17,4711.42
2012-06-18,5363.04
2012-06-19,6103.88
2012-06-20,6609.33
2012-06-21,6809.25
2012-06-22,6306.67
2012-06-23,5338.33
2012-06-24,5189.96
2012-06-25,5435.42
2012-06-26,4894.0
2012-06-27,5281.25
2012-06-28,5982.21
2012-06-29,6675.12
2012-06-30,4695.75
2012-07-01,5379.96
2012-07-02,5870.0
2012-07-03,5855.62
2012-07-04,5672.88
2012-07-05,6309.42
2012-07-06,6619.08
2012-07-07,6565.5
2012-07-08,6300.17
2012-07-09,6202.71
2012-07-10,6037.5
2012-07-11,6011.75
2012-07-12,6072.29
2012-07-13,5521.92
2012-07-14,5250.54
2012-07-15,5530.5
2012-07-16,6408.58
2012-07-17,6778.58
2012-07-18,6636.62
2012-07-19,6209.17
2012-07-20,5549.62
2012-07-21,4742.08
2012-07-22,5051.75
2012-07-23,6037.33
2012-07-24,6359.17
2012-07-25,5908.04
2012-07-26,6453.71
2012-07-27,6106.75
2012-07-28,5417.0
2012-07-29,5338.21
2012-07-30,5972.88
2012-07-31,6064.29
2012-08-01,5987.71
2012-08-02,6272.58
2012-08-03,6334.75
2012-08-04,6113.12
2012-08-05,5689.12
2012-08-06,6172.04
2012-08-07,6066.67
2012-08-08,6278.88
2012-08-09,6254.04
2012-08-10,5830.67
2012-08-11,5003.42
2012-08-12,4878.58
2012-08-13,5600.04
2012-08-14,5806.5
2012-08-15,5671.25
2012-08-16,5751.29
2012-08-17,5446.25
2012-08-18,4937.04
2012-08-19,4536.54
2012-08-20,5278.71
2012-08-21,5290.38
2012-08-22,5493.04
2012-08-23,5637.71
2012-08-24,5690.17
2012-08-25,5197.25
2012-08-26,5034.08
2012-08-27,5941.58
2012-08-28,6173.42
2012-08-29,5635.21
2012-08-30,5576.58
2012-08-31,5851.54
2012-09-01,5609.92
2012-09-02,5163.04
2012-09-03,5400.92
2012-09-04,6098.54
2012-09-05,6422.58
2012-09-06,6328.33
2012-09-07,6168.25
2012-09-08,5021.92
2012-09-09,4360.08
2012-09-10,4760.96
2012-09-11,4892.33
2012-09-12,5077.71
2012-09-13,5204.25
2012-09-14,5167.71
2012-09-15,4435.62
2012-09-16,4201.08
2012-09-17,4870.12
2012-09-18,5092.25
2012-09-19,4768.92
2012-09-20,4762.12
2012-09-21,4838.04
2012-09-22,4472.12
2012-09-23,3824.21
2012-09-24,4632.83
2012-09-25,4770.42
2012-09-26,4855.96
2012-09-27,4935.79
2012-09-28,4760.17
2012-09-29,4191.67
2012-09-30,4120.33
2012-10-01,4722.04
2012-10-02,4906.29
2012-10-03,5107.29
2012-10-04,5048.0
2012-10-05,4877.25
2012-10-06,4289.25
2012-10-07,4290.33
2012-10-08,5288.21
2012-10-09,5084.33
2012-10-10,4972.33
2012-10-11,5035.58
2012-10-12,4996.88
2012-10-13,4703.96
2012-10-14,4263.67
2012-10-15,4711.75
2012-10-16,4880.08
2012-10-17,5037.21
2012-10-18,4924.67
2012-10-19,4728.08
2012-10-20,4364.21
2012-10-21,4345.29
2012-10-22,4914.33
2012-10-23,4847.5
2012-10-24,4797.08
2012-10-25,4803.67
2012-10-26,4690.83
2012-10-27,4253.67
2012-10-28,4379.58
2012-10-29,5268.54
2012-10-30,5150.54
2012-10-31,5294.25
2012-11-01,5289.54
2012-11-02,5428.46
2012-11-03,5125.58
2012-11-04,4981.3
2012-11-05,5538.75
2012-11-06,5822.0
2012-11-07,5963.17
2012-11-08,5835.33
2012-11-09,5606.38
2012-11-10,4961.79
2012-11-11,4626.92
2012-11-12,5012.67
2012-11-13,5551.88
2012-11-14,5963.75
2012-11-15,6044.58
2012-11-16,5704.71
2012-11-17,5273.5
2012-11-18,5077.79
2012-11-19,5445.46
2012-11-20,5562.75
2012-11-21,5481.58
2012-11-22,4839.08
2012-11-23,4874.58
2012-11-24,5424.79
2012-11-25,5515.62
2012-11-26,5644.46
2012-11-27,5895.88
2012-11-28,6005.71
2012-11-29,6142.12
2012-11-30,5906.25
2012-12-01,5299.96
2012-12-02,5074.79
2012-12-03,5137.42
2012-12-04,5135.04
2012-12-05,5399.33
2012-12-06,6022.92
2012-12-07,5789.62
2012-12-08,5036.88
2012-12-09,4985.54
2012-12-10,5452.17
2012-12-11,5852.67
2012-12-12,6193.0
2012-12-13,6326.54
2012-12-14,6121.96
2012-12-15,5561.04
2012-12-16,5079.04
2012-12-17,5521.67
2012-12-18,5651.38
2012-12-19,5866.79
2012-12-20,6023.67
2012-12-21,6193.58
2012-12-22,6025.62
2012-12-23,5691.58
2012-12-24,5757.12
2012-12-25,5238.92
2012-12-26,6125.21
2012-12-27,6254.04
2012-12-28,6075.54
2012-12-29,5995.04
2012-12-30,5966.0
2012-12-31,6201.83
2013-01-01,5700.92
2013-01-02,6451.79
2013-01-03,6769.46
2013-01-04,6577.46
2013-01-05,6045.17
2013-01-06,5678.29
2013-01-07,6236.54
2013-01-08,6447.58
2013-01-09,6382.25
2013-01-10,6009.67
2013-01-11,5865.67
2013-01-12,5051.58
2013-01-13,4793.33
2013-01-14,5430.0
2013-01-15,6079.17
2013-01-16,6295.54
2013-01-17,6224.08
2013-01-18,6405.08
2013-01-19,5725.96
2013-01-20,5309.54
2013-01-21,6592.79
2013-01-22,7592.67
2013-01-23,7729.46
2013-01-24,7497.75
2013-01-25,7621.46
2013-01-26,6669.96
2013-01-27,6228.67
2013-01-28,6424.88
2013-01-29,5501.21
2013-01-30,5319.67
2013-01-31,6178.83
2013-02-01,7123.46
2013-02-02,7098.79
2013-02-03,6411.33
2013-02-04,6884.54
2013-02-05,6597.62
2013-02-06,6481.12
2013-02-07,6648.25
2013-02-08,6428.08
2013-02-09,6232.62
2013-02-10,6023.17
2013-02-11,5763.75
2013-02-12,5780.12
2013-02-13,6284.38
2013-02-14,6093.25
2013-02-15,5999.38
2013-02-16,5981.96
2013-02-17,6497.46
2013-02-18,6775.83
2013-02-19,6312.83
2013-02-20,6934.42
2013-02-21,6958.25
2013-02-22,6704.71
2013-02-23,5733.79
2013-02-24,5627.54
2013-02-25,6184.29
2013-02-26,6450.83
2013-02-27,5971.83
2013-02-28,6175.38
2013-03-01,6179.38
2013-03-02,6085.42
2013-03-03,6109.54
2013-03-04,6487.08
2013-03-05,6169.75
2013-03-06,6219.96
2013-03-07,6088.46
2013-03-08,6085.75
2013-03-09,5462.67
2013-03-10,6091.26
2013-03-11,5378.5
2013-03-12,5521.88
2013-03-13,6046.08
2013-03-14,6273.62
2013-03-15,5908.79
2013-03-16,5295.0
2013-03-17,5392.17
2013-03-18,6293.54
2013-03-19,5962.54
2013-03-20,6056.25
2013-03-21,6433.33
2013-03-22,6369.75
2013-03-23,5667.88
2013-03-24,5631.08
2013-03-25,6204.96
2013-03-26,6049.0
2013-03-27,5995.33
2013-03-28,5887.5
2013-03-29,5293.04
2013-03-30,4913.79
2013-03-31,4828.38
2013-04-01,5341.88
2013-04-02,5841.96
2013-04-03,5985.12
2013-04-04,5975.33
2013-04-05,5327.0
2013-04-06,4928.92
2013-04-07,4514.33
2013-04-08,4868.5
2013-04-09,4946.83
2013-04-10,5111.79
2013-04-11,5060.75
2013-04-12,4755.17
2013-04-13,4481.25
2013-04-14,4379.38
2013-04-15,4778.88
2013-04-16,4889.21
2013-04-17,4841.83
2013-04-18,4977.96
2013-04-19,4835.67
2013-04-20,4536.54
2013-04-21,4605.46
2013-04-22,5049.62
2013-04-23,5045.46
2013-04-24,4907.0
2013-04-25,4984.12
2013-04-26,4888.33
2013-04-27,4419.12
2013-04-28,4290.88
2013-04-29,4887.17
2013-04-30,4892.21
2013-05-01,4808.38
2013-05-02,4811.21
2013-05-03,4733.08
2013-05-04,4274.88
2013-05-05,4185.33
2013-05-06,4827.75
2013-05-07,4901.96
2013-05-08,4839.83
2013-05-09,4894.83
2013-05-10,4848.42
2013-05-11,4436.08
2013-05-12,4214.46
2013-05-13,5023.67
2013-05-14,5209.33
2013-05-15,5180.67
2013-05-16,5202.38
2013-05-17,5190.08
2013-05-18,4618.42
2013-05-19,4462.79
2013-05-20,5465.54
2013-05-21,5949.96
2013-05-22,5940.38
2013-05-23,5370.25
2013-05-24,4853.83
2013-05-25,4435.62
2013-05-26,4364.25
2013-05-27,4290.83
2013-05-28,4948.33
2013-05-29,5673.0
2013-05-30,6073.33
2013-05-31,6152.33
2013-06-01,5609.54
2013-06-02,5213.54
2013-06-03,5266.42
2013-06-04,5026.0
2013-06-05,5201.92
2013-06-06,5129.58
2013-06-07,4913.58
2013-06-08,4581.17
2013-06-09,4727.17
2013-06-10,5390.12
2013-06-11,5388.75
2013-06-12,5862.96
2013-06-13,5423.25
2013-06-14,5034.29
2013-06-15,4751.92
2013-06-16,4617.42
2013-06-17,5728.92
2013-06-18,5483.79
2013-06-19,5342.17
2013-06-20,5389.71
2013-06-21,5526.17
2013-06-22,5447.25
2013-06-23,5616.83
2013-06-24,6223.0
2013-06-25,6370.67
2013-06-26,5988.71
2013-06-27,5664.25
2013-06-28,5609.25
2013-06-29,5159.46
2013-06-30,5272.42
2013-07-01,5630.79
2013-07-02,5852.5
2013-07-03,5902.25
2013-07-04,5660.67
2013-07-05,5883.92
2013-07-06,5998.67
2013-07-07,5521.08
2013-07-08,5947.04
2013-07-09,5955.0
2013-07-10,6036.29
2013-07-11,5749.04
2013-07-12,5264.0
2013-07-13,5272.33
2013-07-14,5845.25
2013-07-15,6670.67
2013-07-16,6804.67
2013-07-17,6810.96
2013-07-18,7125.79
2013-07-19,6941.29
2013-07-20,5863.25
2013-07-21,5511.79
2013-07-22,6004.54
2013-07-23,6112.58
2013-07-24,5682.88
2013-07-25,5300.54
2013-07-26,5385.75
2013-07-27,4920.96
2013-07-28,4881.0
2013-07-29,5256.96
2013-07-30,5424.0
2013-07-31,5352.25
2013-08-01,5624.96
2013-08-02,5521.04
2013-08-03,4846.08
2013-08-04,4628.71
2013-08-05,5127.21
2013-08-06,5339.54
2013-08-07,5633.62
2013-08-08,5848.04
2013-08-09,5923.12
2013-08-10,5316.79
2013-08-11,5251.58
2013-08-12,5952.08
2013-08-13,5820.46
2013-08-14,5001.58
2013-08-15,5002.04
2013-08-16,5056.71
2013-08-17,4682.79
2013-08-18,4531.04
2013-08-19,5313.58
2013-08-20,5701.96
2013-08-21,5860.62
2013-08-22,5946.33
2013-08-23,5534.42
2013-08-24,4964.96
2013-08-25,4890.92
2013-08-26,5732.62
2013-08-27,6022.67
2013-08-28,5861.38
2013-08-29,6122.58
2013-08-30,6117.96
2013-08-31,5663.17
2013-09-01,5388.17
2013-09-02,5548.08
2013-09-03,5589.75
2013-09-04,5345.0
2013-09-05,5285.08
2013-09-06,4959.04
2013-09-07,4620.83
2013-09-08,4908.62
2013-09-09,5386.71
2013-09-10,6288.04
2013-09-11,6561.25
2013-09-12,6022.5
2013-09-13,5075.75
2013-09-14,4321.62
2013-09-15,4188.08
2013-09-16,4832.38
2013-09-17,4841.83
2013-09-18,4856.67
2013-09-19,5048.12
2013-09-20,5155.33
2013-09-21,4573.54
2013-09-22,4246.88
2013-09-23,4721.5
2013-09-24,4845.71
2013-09-25,4847.04
2013-09-26,4876.12
2013-09-27,4789.33
2013-09-28,4362.0
2013-09-29,3895.21
2013-09-30,4821.17
2013-10-01,5002.88
2013-10-02,5166.58
2013-10-03,5173.67
2013-10-04,5317.38
2013-10-05,4996.92
2013-10-06,4959.62
2013-10-07,4911.29
2013-10-08,4782.12
2013-10-09,4765.58
2013-10-10,4855.04
2013-10-11,4826.71
2013-10-12,4408.04
2013-10-13,4332.46
2013-10-14,4874.17
2013-10-15,4909.21
2013-10-16,4940.58
2013-10-17,4977.83
2013-10-18,4817.38
2013-10-19,4613.75
2013-10-20,4552.17
2013-10-21,5089.04
2013-10-22,5066.71
2013-10-23,5451.88
2013-10-24,5594.12
2013-10-25,5629.71
2013-10-26,5179.21
2013-10-27,4748.83
2013-10-28,5399.92
2013-10-29,5329.54
2013-10-30,5168.62
2013-10-31,5005.33
2013-11-01,4762.88
2013-11-02,4552.08
2013-11-03,4697.65
2013-11-04,5708.79
2013-11-05,5561.0
2013-11-06,5206.12
2013-11-07,5181.17
2013-11-08,5571.88
2013-11-09,5270.29
2013-11-10,4897.92
2013-11-11,5583.17
2013-11-12,5993.54
2013-11-13,6228.17
2013-11-14,6032.29
2013-11-15,5715.38
2013-11-16,4863.71
2013-11-17,4633.67
2013-11-18,5112.96
2013-11-19,5813.33
2013-11-20,6119.33
2013-11-21,6019.96
2013-11-22,5503.58
2013-11-23,5498.29
2013-11-24,6477.5
2013-11-25,6784.96
2013-11-26,6396.88
2013-11-27,6422.79
2013-11-28,5954.92
2013-11-29,5782.29
2013-11-30,6062.5
2013-12-01,5801.96
2013-12-02,5739.0
2013-12-03,5768.21
2013-12-04,5739.54
2013-12-05,5389.62
2013-12-06,5715.54
2013-12-07,5942.58
2013-12-08,6450.75
2013-12-09,6431.04
2013-12-10,6653.0
2013-12-11,6897.54
2013-12-12,7083.71
2013-12-13,6816.96
2013-12-14,6367.29
2013-12-15,6169.46
2013-12-16,6839.75
2013-12-17,6707.67
2013-12-18,6802.08
2013-12-19,6409.96
2013-12-20,5798.0
2013-12-21,5017.88
2013-12-22,4617.29
2013-12-23,5294.38
2013-12-24,5993.83
2013-12-25,6188.67
2013-12-26,6231.58
2013-12-27,6167.54
2013-12-28,5588.75
2013-12-29,5378.25
2013-12-30,6054.04
2013-12-31,6424.5
2014-01-01,5952.5
2014-01-02,6630.29
2014-01-03,7453.5
2014-01-04,7082.92
2014-01-05,6439.08
2014-01-06,6977.83
2014-01-07,8750.33
2014-01-08,8032.92
2014-01-09,6985.54
2014-01-10,6422.33
2014-01-11,5656.88
2014-01-12,5581.96
2014-01-13,6108.21
2014-01-14,5856.08
2014-01-15,6312.04
2014-01-16,6535.12
2014-01-17,6350.12
2014-01-18,6616.46
2014-01-19,6447.62
2014-01-20,6434.29
2014-01-21,7112.67
2014-01-22,8132.12
2014-01-23,8206.21
2014-01-24,8214.04
2014-01-25,7335.5
2014-01-26,7129.75
2014-01-27,7186.88
2014-01-28,8378.46
2014-01-29,8318.21
2014-01-30,7962.21
2014-01-31,6703.71
2014-02-01,5972.54
2014-02-02,5619.75
2014-02-03,6513.88
2014-02-04,6921.88
2014-02-05,6692.25
2014-02-06,6896.04
2014-02-07,6874.88
2014-02-08,6801.54
2014-02-09,6611.71
2014-02-10,7121.04
2014-02-11,7537.46
2014-02-12,7749.54
2014-02-13,7186.38
2014-02-14,6428.42
2014-02-15,6341.79
2014-02-16,6553.96
2014-02-17,6936.04
2014-02-18,6516.29
2014-02-19,6174.83
2014-02-20,6153.21
2014-02-21,5776.04
2014-02-22,5385.88
2014-02-23,5313.79
2014-02-24,6342.83
2014-02-25,6895.42
2014-02-26,6982.62
2014-02-27,7436.62
2014-02-28,7534.54
2014-03-01,6504.21
2014-03-02,5968.08
2014-03-03,7395.5
2014-03-04,7605.83
2014-03-05,6946.46
2014-03-06,6882.29
2014-03-07,6437.25
2014-03-08,5688.04
2014-03-09,5450.39
2014-03-10,5735.12
2014-03-11,5312.0
2014-03-12,5593.25
2014-03-13,7060.29
2014-03-14,6235.5
2014-03-15,5085.71
2014-03-16,5645.79
2014-03-17,6651.92
2014-03-18,6248.54
2014-03-19,6024.71
2014-03-20,5808.96
2014-03-21,5769.96
2014-03-22,5074.83
2014-03-23,5371.42
2014-03-24,6556.33
2014-03-25,6644.25
2014-03-26,6758.17
2014-03-27,6429.96
2014-03-28,5489.71
2014-03-29,5032.12
2014-03-30,5480.33
2014-03-31,5626.25
2014-04-01,5273.96
2014-04-02,5097.17
2014-04-03,5084.58
2014-04-04,5072.17
2014-04-05,4940.88
2014-04-06,4942.17
2014-04-07,5463.71
2014-04-08,5289.79
2014-04-09,5287.17
2014-04-10,5188.08
2014-04-11,4910.42
2014-04-12,4492.92
2014-04-13,4357.08
2014-04-14,4885.38
2014-04-15,5152.83
2014-04-16,5728.29
2014-04-17,5421.88
2014-04-18,4924.83
2014-04-19,4490.5
2014-04-20,4268.21
2014-04-21,4838.75
2014-04-22,4870.92
2014-04-23,5118.21
2014-04-24,5177.92
2014-04-25,4916.0
2014-04-26,4473.33
2014-04-27,4346.08
2014-04-28,4943.75
2014-04-29,5157.96
2014-04-30,5212.12
2014-05-01,4917.96
2014-05-02,4817.67
2014-05-03,4517.08
2014-05-04,4289.88
2014-05-05,4884.96
2014-05-06,4961.5
2014-05-07,4945.79
2014-05-08,5161.5
2014-05-09,5178.25
2014-05-10,4547.67
2014-05-11,4369.83
2014-05-12,5187.38
2014-05-13,5678.04
2014-05-14,5397.67
2014-05-15,5112.04
2014-05-16,4727.29
2014-05-17,4386.17
2014-05-18,4341.38
2014-05-19,4897.0
2014-05-20,4947.17
2014-05-21,5077.75
2014-05-22,5266.46
2014-05-23,4869.08
2014-05-24,4372.75
2014-05-25,4346.67
2014-05-26,4692.75
2014-05-27,5504.42
2014-05-28,5555.46
2014-05-29,5160.42
2014-05-30,5038.29
2014-05-31,4707.58
2014-06-01,4670.62
2014-06-02,5389.71
2014-06-03,5695.92
2014-06-04,5578.67
2014-06-05,5237.96
2014-06-06,5039.88
2014-06-07,4833.79
2014-06-08,4824.42
2014-06-09,5289.71
2014-06-10,5600.96
2014-06-11,5629.25
2014-06-12,5521.46
2014-06-13,5471.08
2014-06-14,4560.79
2014-06-15,4603.46
2014-06-16,5677.12
2014-06-17,6308.33
2014-06-18,6541.79
2014-06-19,5913.33
2014-06-20,5633.67
2014-06-21,4931.62
2014-06-22,4881.54
2014-06-23,5787.21
2014-06-24,6157.46
2014-06-25,6075.88
2014-06-26,5974.96
2014-06-27,5990.04
2014-06-28,5619.0
2014-06-29,5404.58
2014-06-30,6124.92
2014-07-01,6490.67
2014-07-02,6514.29
2014-07-03,5923.08
2014-07-04,4639.17
2014-07-05,4337.12
2014-07-06,4747.08
2014-07-07,6079.75
2014-07-08,6050.62
2014-07-09,5880.25
2014-07-10,5855.75
2014-07-11,5856.08
2014-07-12,5711.33
2014-07-13,5621.79
2014-07-14,5992.0
2014-07-15,5894.5
2014-07-16,5440.21
2014-07-17,5280.75
2014-07-18,5210.96
2014-07-19,4822.83
2014-07-20,4994.0
2014-07-21,5975.5
2014-07-22,6422.67
2014-07-23,6574.62
2014-07-24,5717.5
2014-07-25,5394.92
2014-07-26,5373.21
2014-07-27,5360.96
2014-07-28,5403.88
2014-07-29,4989.54
2014-07-30,5039.96
2014-07-31,5404.04
2014-08-01,5444.54
2014-08-02,5202.62
2014-08-03,5027.83
2014-08-04,5685.88
2014-08-05,5886.17
2014-08-06,5686.92
2014-08-07,5589.88
2014-08-08,5421.88
2014-08-09,5239.08
2014-08-10,5306.0
2014-08-11,5493.29
2014-08-12,5590.75
2014-08-13,5422.75
2014-08-14,5186.29
2014-08-15,5012.08
2014-08-16,4699.54
2014-08-17,4979.21
2014-08-18,5706.83
2014-08-19,6004.29
2014-08-20,5952.25
2014-08-21,5821.54
2014-08-22,5823.21
2014-08-23,5379.62
2014-08-24,5203.04
2014-08-25,5596.83
2014-08-26,5721.88
2014-08-27,6064.54
2014-08-28,5790.83
2014-08-29,5346.12
2014-08-30,5333.04
2014-08-31,5329.33
2014-09-01,5658.83
2014-09-02,6250.54
2014-09-03,6107.5
2014-09-04,6292.88
2014-09-05,6431.54
2014-09-06,5862.5
2014-09-07,4871.79
2014-09-08,5175.92
2014-09-09,5403.25
2014-09-10,5736.33
2014-09-11,5811.83
2014-09-12,5035.5
2014-09-13,4466.79
2014-09-14,4298.96
2014-09-15,4836.79
2014-09-16,4953.54
2014-09-17,4910.38
2014-09-18,4967.0
2014-09-19,4887.58
2014-09-20,4731.71
2014-09-21,4760.17
2014-09-22,4868.46
2014-09-23,4900.92
2014-09-24,4913.0
2014-09-25,5025.79
2014-09-26,5012.08
2014-09-27,4597.92
2014-09-28,4486.62
2014-09-29,5052.12
2014-09-30,5057.79
2014-10-01,4920.58
2014-10-02,5014.5
2014-10-03,4941.83
2014-10-04,4425.67
2014-10-05,4516.08
2014-10-06,4981.08
2014-10-07,4921.83
2014-10-08,4941.12
2014-10-09,5053.5
2014-10-10,4941.0
2014-10-11,4576.67
2014-10-12,4500.88
2014-10-13,4972.0
2014-10-14,5042.42
2014-10-15,4938.88
2014-10-16,4926.0
2014-10-17,4851.79
2014-10-18,4483.04
2014-10-19,4533.0
2014-10-20,5196.04
2014-10-21,5137.04
2014-10-22,5211.79
2014-10-23,5123.12
2014-10-24,5029.71
2014-10-25,4632.88
2014-10-26,4428.83
2014-10-27,5077.29
2014-10-28,4946.29
2014-10-29,4932.12
2014-10-30,5217.0
2014-10-31,5199.75
2014-11-01,5058.75
2014-11-02,5172.04
2014-11-03,5569.33
2014-11-04,5202.75
2014-11-05,5073.46
2014-11-06,5171.0
2014-11-07,5405.62
2014-11-08,5260.17
2014-11-09,4918.0
2014-11-10,5364.54
2014-11-11,5174.04
2014-11-12,5356.46
2014-11-13,5998.04
2014-11-14,6230.92
2014-11-15,5917.92
2014-11-16,5660.92
2014-11-17,6014.92
2014-11-18,7001.96
2014-11-19,6960.33
2014-11-20,6437.25
2014-11-21,6654.54
2014-11-22,6283.17
2014-11-23,5252.17
2014-11-24,5089.12
2014-11-25,5358.62
2014-11-26,6143.67
2014-11-27,5556.29
2014-11-28,5897.25
2014-11-29,5727.5
2014-11-30,5017.96
2014-12-01,5234.83
2014-12-02,6185.04
2014-12-03,6051.58
2014-12-04,6310.75
2014-12-05,6166.92
2014-12-06,5627.92
2014-12-07,5715.54
2014-12-08,6620.92
2014-12-09,6431.58
2014-12-10,6462.88
2014-12-11,6860.38
2014-12-12,6559.62
2014-12-13,6241.08
2014-12-14,5737.92
2014-12-15,5869.79
2014-12-16,6215.08
2014-12-17,6214.88
2014-12-18,6719.67
2014-12-19,6647.83
2014-12-20,6383.29
2014-12-21,6028.12
2014-12-22,6580.5
2014-12-23,6001.42
2014-12-24,5181.75
2014-12-25,4917.12
2014-12-26,5430.92
2014-12-27,5229.0
2014-12-28,5099.38
2014-12-29,5818.92
2014-12-30,6315.08
2014-12-31,6614.08
2015-01-01,6162.08
